source_year,trip_distance,total_amount
2017,1.86,9.8
2017,1.05,10.38
2017,1.8,10.8
2017,2.9,13.3
2017,15.7,57.56
2017,9.3,38.75
2017,1.3,11.05
2017,3.88,17.76
2017,2.57,15.99
2017,2.39,17.76
2017,7.6,24.8
2017,7.09,31.56
2017,3.47,14.7
2017,0.91,8.3
2017,2.97,14.3
2017,1.27,9.96
2017,6.72,29.16
2017,3.24,13.8
2017,0.66,8.19
2017,5.3,26.0
2017,7.1,30.06
2017,2.63,13.8
2017,3.02,13.8
2017,5.1,21.8
2017,3.6,15.3
2017,3.2,17.25
2017,1.5,8.3
2017,5.5,27.25
2017,4.5,18.3
2017,0.9,8.0
2017,6.8,21.8
2017,0.62,6.8
2017,3.0,15.99
2017,2.77,13.3
2017,1.7,9.8
2017,0.7,8.5
2017,0.6,6.95
2017,1.3,9.3
2017,2.25,13.57
2017,1.36,9.36
2017,1.73,11.16
2017,2.43,14.12
2017,1.2,7.3
2017,2.6,14.75
2017,0.9,8.15
2017,4.34,18.36
2017,3.04,13.3
2017,9.61,42.67
2017,0.9,7.8
2017,2.3,12.36
2017,4.06,18.36
2017,1.0,7.8
2017,0.9,8.15
2017,0.4,6.85
2017,19.6,63.56
2017,20.65,57.3
2017,1.1,7.3
2017,1.2,8.3
2017,0.6,6.8
2017,2.4,14.75
2017,1.0,11.75
2017,0.7,6.8
2017,1.2,9.35
2017,0.4,5.3
2017,9.7,35.8
2017,1.6,11.15
2017,0.8,7.55
2017,2.0,10.8
2017,1.4,7.8
2017,1.37,11.0
2017,1.96,11.16
2017,1.62,12.36
2017,5.05,23.76
2017,3.5,17.02
2017,0.7,5.3
2017,2.6,12.48
2017,2.07,12.96
2017,1.7,11.16
2017,4.64,19.3
2017,4.3,18.8
2017,4.4,19.55
2017,0.5,4.8
2017,1.7,11.15
2017,2.4,11.8
2017,2.9,15.8
2017,0.76,6.96
2017,0.53,6.3
2017,3.83,15.8
2017,1.49,9.96
2017,0.87,6.8
2017,4.13,15.8
2017,5.42,21.42
2017,1.14,7.8
2017,8.63,39.96
2017,1.01,8.16
2017,5.65,18.8
2017,0.98,8.16
2017,1.6,11.15
2017,0.6,8.3
2017,23.05,68.56
2017,2.6,16.55
2017,1.3,9.35
2017,0.5,6.35
2017,1.2,9.05
2017,7.5,32.2
2017,1.3,9.35
2017,4.6,18.3
2017,1.8,11.3
2017,3.8,20.15
2017,2.3,12.8
2017,9.1,29.8
2017,3.6,17.3
2017,1.1,7.8
2017,0.4,5.3
2017,3.4,14.8
2017,0.87,7.88
2017,4.5,19.55
2017,2.1,12.35
2017,8.9,30.8
2017,5.15,21.8
2017,1.57,10.56
2017,2.4,12.35
2017,6.37,27.96
2017,1.13,6.8
2017,0.55,5.3
2017,2.39,15.96
2017,1.16,7.8
2017,1.34,7.3
2017,6.5,24.8
2017,4.16,17.8
2017,5.89,25.38
2017,1.64,10.38
2017,1.3,9.95
2017,1.5,11.44
2017,8.0,34.55
2017,14.26,52.3
2017,3.1,12.3
2017,3.3,14.75
2017,6.9,31.55
2017,3.56,17.16
2017,3.85,18.96
2017,2.56,14.16
2017,1.69,9.3
2017,3.38,15.87
2017,1.37,7.8
2017,0.99,6.8
2017,1.81,8.3
2017,0.67,7.88
2017,0.72,6.8
2017,0.69,9.0
2017,1.41,11.16
2017,3.04,15.8
2017,2.89,14.3
2017,0.46,6.0
2017,1.44,8.8
2017,1.59,10.56
2017,2.49,12.96
2017,1.51,9.3
2017,0.82,8.16
2017,0.8,7.55
2017,1.9,9.35
2017,1.4,10.1
2017,1.0,8.0
2017,1.42,8.3
2017,0.63,7.56
2017,6.05,20.3
2017,5.9,26.15
2017,1.4,9.3
2017,1.0,8.15
2017,1.4,7.8
2017,0.77,6.96
2017,2.61,11.3
2017,2.24,12.25
2017,2.89,15.38
2017,2.48,13.5
2017,1.58,8.3
2017,18.56,66.56
2017,5.5,22.3
2017,1.5,7.8
2017,2.7,15.35
2017,7.9,26.8
2017,12.56,45.36
2017,1.9,13.55
2017,2.68,12.8
2017,13.57,50.16
2017,3.07,15.36
2017,2.43,15.36
2017,8.12,29.3
2017,1.66,9.96
2017,3.58,13.8
2017,14.77,56.0
2017,1.6,10.55
2017,2.8,14.8
2017,2.21,12.36
2017,4.96,25.09
2017,0.55,7.56
2017,2.2,11.76
2017,1.0,8.3
2017,1.4,7.8
2017,0.3,6.35
2017,1.2,8.3
2017,6.3,30.3
2017,6.37,22.8
2017,0.79,5.8
2017,5.03,21.62
2017,3.1,14.75
2017,0.9,8.75
2017,1.6,10.3
2017,7.6,30.35
2017,1.6,11.3
2017,2.7,15.56
2017,1.4,9.95
2017,5.7,20.3
2017,1.53,9.3
2017,0.3,6.63
2017,6.2,27.95
2017,3.9,17.3
2017,3.47,18.36
2017,9.13,36.0
2017,3.94,19.56
2017,19.3,60.8
2017,6.8,26.16
2017,0.4,4.8
2017,3.8,16.3
2017,1.3,11.8
2017,1.73,11.76
2017,3.03,16.3
2017,1.8,11.56
2017,1.9,9.8
2017,4.7,19.55
2017,2.0,11.75
2017,1.2,8.03
2017,13.76,72.96
2017,4.25,16.8
2017,1.58,9.96
2017,1.98,10.05
2017,10.76,48.56
2017,3.59,13.3
2017,1.1,7.3
2017,0.6,6.3
2017,4.8,20.75
2017,4.11,18.96
2017,0.37,6.36
2017,2.59,11.8
2017,1.72,11.33
2017,1.42,9.96
2017,1.32,8.8
2017,1.13,8.3
2017,0.7,7.3
2017,1.5,10.55
2017,2.6,13.3
2017,0.43,5.3
2017,3.47,19.75
2017,1.31,9.96
2017,2.86,15.38
2017,2.95,15.96
2017,1.9,8.3
2017,0.96,9.36
2017,2.86,12.3
2017,7.1,27.8
2017,4.24,18.96
2017,2.1,9.8
2017,0.96,7.56
2017,0.98,8.3
2017,6.38,21.8
2017,3.1,13.3
2017,3.42,13.3
2017,1.41,8.3
2017,1.39,9.79
2017,11.92,49.75
2017,0.48,4.8
2017,6.32,21.8
2017,2.91,13.8
2017,8.21,41.3
2017,8.31,27.8
2017,1.3,8.3
2017,1.5,8.3
2017,1.5,8.3
2017,1.2,7.3
2017,1.2,7.3
2017,7.76,32.76
2017,2.85,17.76
2017,3.4,15.8
2017,3.4,17.75
2017,2.8,18.0
2017,1.87,12.36
2017,0.91,7.8
2017,3.84,16.44
2017,1.6,10.3
2017,7.1,23.8
2017,1.01,7.56
2017,2.0,12.3
2017,1.72,11.84
2017,8.16,32.54
2017,7.4,29.06
2017,2.3,14.15
2017,20.71,68.76
2017,1.9,10.55
2017,2.7,13.55
2017,5.5,20.8
2017,1.25,9.75
2017,1.11,7.8
2017,0.47,6.3
2017,0.83,8.5
2017,0.89,8.76
2017,1.9,14.8
2017,0.5,5.75
2017,1.5,8.8
2017,9.1,31.3
2017,0.74,6.0
2017,2.54,12.36
2017,1.07,9.36
2017,2.8,13.8
2017,5.9,24.3
2017,18.44,50.8
2017,2.27,12.96
2017,1.57,9.36
2017,1.9,10.3
2017,2.92,12.96
2017,21.9,70.26
2017,1.0,8.5
2017,1.3,10.55
2017,1.2,10.1
2017,7.0,29.6
2017,2.5,13.55
2017,1.84,12.74
2017,1.06,9.12
2017,4.22,17.8
2017,1.0,9.35
2017,0.5,4.8
2017,1.17,11.44
2017,1.77,10.56
2017,1.65,8.8
2017,1.63,12.96
2017,1.03,6.8
2017,0.79,7.56
2017,1.58,9.8
2017,6.19,23.3
2017,0.9,6.3
2017,2.3,11.75
2017,1.1,8.5
2017,1.4,9.35
2017,0.9,9.35
2017,0.3,4.3
2017,2.8,15.3
2017,3.51,15.96
2017,1.98,10.8
2017,7.24,24.3
2017,5.87,29.76
2017,11.4,39.06
2017,2.0,10.3
2017,1.3,7.8
2017,0.6,6.3
2017,3.91,20.16
2017,0.03,4.3
2017,2.76,15.36
2017,3.04,17.25
2017,2.01,12.36
2017,0.71,6.3
2017,1.67,8.3
2017,1.7,10.56
2017,4.25,18.8
2017,1.96,9.8
2017,2.5,10.8
2017,1.3,11.15
2017,0.89,6.8
2017,13.13,54.36
2017,4.42,21.96
2017,2.68,11.8
2017,0.15,4.3
2017,10.69,39.36
2017,3.2,12.3
2017,7.4,27.3
2017,0.86,8.4
2017,2.17,10.8
2017,0.66,5.3
2017,1.57,7.8
2017,2.23,9.3
2017,4.0,15.8
2017,4.4,17.3
2017,2.23,14.16
2017,1.19,9.96
2017,5.96,29.12
2017,3.76,16.3
2017,1.13,8.8
2017,18.6,62.56
2017,1.3,9.36
2017,4.56,18.3
2017,2.1,10.3
2017,3.1,17.8
2017,4.18,23.14
2017,8.25,29.3
2017,4.26,16.3
2017,4.11,17.3
2017,0.7,5.8
2017,1.4,10.55
2017,0.5,7.8
2017,0.6,7.55
2017,1.8,12.36
2017,3.2,16.55
2017,2.22,10.8
2017,0.96,6.93
2017,3.23,18.96
2017,1.94,10.3
2017,0.8,8.19
2017,1.25,10.56
2017,2.98,14.3
2017,4.07,19.3
2017,12.99,37.3
2017,3.1,17.85
2017,1.6,12.95
2017,21.0,68.56
2017,2.77,14.76
2017,4.74,28.56
2017,1.69,10.38
2017,1.73,10.3
2017,7.51,23.8
2017,1.8,13.55
2017,0.3,4.8
2017,1.2,9.35
2017,0.7,6.3
2017,3.7,21.35
2017,0.8,6.8
2017,1.15,8.16
2017,0.84,6.3
2017,1.62,12.74
2017,0.77,5.8
2017,0.85,10.14
2017,0.38,6.0
2017,2.7,12.36
2017,2.4,13.3
2017,3.9,13.3
2017,5.78,23.76
2017,1.3,9.3
2017,1.76,11.76
2017,4.95,21.13
2017,2.15,9.8
2017,3.76,14.8
2017,5.4,22.8
2017,2.44,12.8
2017,1.28,9.36
2017,1.63,8.8
2017,1.64,11.76
2017,1.7,9.3
2017,0.5,5.8
2017,1.76,10.56
2017,4.81,20.3
2017,1.2,8.76
2017,0.5,6.35
2017,5.6,23.75
2017,2.67,11.8
2017,1.84,9.3
2017,7.4,28.55
2017,11.5,43.55
2017,0.29,5.3
2017,2.45,10.3
2017,1.69,9.96
2017,3.67,18.96
2017,1.4,10.3
2017,0.8,6.8
2017,1.6,10.8
2017,2.0,12.35
2017,1.29,10.0
2017,0.45,5.76
2017,0.52,6.96
2017,3.1,15.35
2017,2.4,13.8
2017,2.87,14.3
2017,3.04,14.3
2017,5.8,25.55
2017,7.22,24.3
2017,1.8,13.55
2017,4.1,15.8
2017,0.4,5.75
2017,1.0,7.3
2017,9.4,41.06
2017,1.8,11.15
2017,0.7,6.3
2017,7.45,30.36
2017,3.0,12.8
2017,7.75,35.47
2017,0.91,6.8
2017,1.99,12.25
2017,4.3,18.3
2017,1.9,8.8
2017,1.4,8.8
2017,1.5,8.3
2017,0.8,8.3
2017,0.7,6.3
2017,4.0,18.95
2017,2.42,13.57
2017,1.5,9.8
2017,1.72,9.3
2017,0.1,3.8
2017,3.0,15.95
2017,1.68,9.3
2017,1.46,9.96
2017,4.5,17.3
2017,1.9,9.8
2017,1.3,7.8
2017,0.8,7.3
2017,1.57,9.36
2017,0.9,8.3
2017,5.81,20.8
2017,1.33,8.3
2017,1.74,9.3
2017,2.4,12.95
2017,1.2,8.3
2017,1.8,12.36
2017,8.78,32.56
2017,2.63,15.36
2017,2.9,12.8
2017,2.9,11.3
2017,2.16,10.8
2017,4.31,21.0
2017,1.0,6.3
2017,1.8,12.85
2017,11.26,37.3
2017,0.7,6.3
2017,1.3,7.8
2017,2.4,10.3
2017,2.42,14.04
2017,2.84,14.75
2017,2.24,11.3
2017,3.01,14.0
2017,0.4,8.15
2017,1.0,8.75
2017,0.8,7.55
2017,6.9,25.3
2017,5.4,26.15
2017,1.47,12.96
2017,1.32,8.76
2017,1.0,8.16
2017,2.54,12.96
2017,0.64,6.96
2017,1.07,7.3
2017,8.7,34.55
2017,13.8,54.36
2017,14.77,41.8
2017,1.5,9.95
2017,0.9,7.8
2017,2.2,13.3
2017,2.5,10.8
2017,12.4,49.87
2017,1.4,9.3
2017,1.3,8.8
2017,4.8,23.5
2017,0.71,6.8
2017,1.05,7.88
2017,0.54,7.25
2017,2.82,15.38
2017,3.33,17.16
2017,0.9,7.8
2017,1.5,11.0
2017,2.55,14.12
2017,1.85,11.76
2017,0.48,5.83
2017,4.01,16.3
2017,5.71,26.62
2017,1.86,11.76
2017,2.07,11.3
2017,1.4,10.38
2017,1.31,11.76
2017,1.1,8.8
2017,1.3,8.3
2017,1.1,8.75
2017,1.4,7.8
2017,2.63,11.8
2017,0.7,7.56
2017,0.36,4.8
2017,6.62,23.3
2017,3.27,15.8
2017,21.09,63.36
2017,2.0,11.6
2017,10.9,37.4
2017,1.1,8.15
2017,1.4,9.35
2017,1.5,11.15
2017,1.4,9.8
2017,14.06,48.3
2017,2.64,13.3
2017,0.8,6.3
2017,3.9,17.75
2017,5.86,21.3
2017,3.78,16.8
2017,1.48,9.96
2017,1.72,10.23
2017,0.68,7.56
2017,3.3,13.3
2017,3.05,15.96
2017,4.77,22.88
2017,1.7,11.15
2017,3.7,19.55
2017,1.51,11.76
2017,1.9,8.8
2017,1.36,8.3
2017,7.1,33.06
2017,1.2,7.8
2017,3.3,14.8
2017,12.9,45.96
2017,0.75,5.8
2017,2.74,15.96
2017,2.93,18.5
2017,4.54,20.16
2017,4.19,19.89
2017,3.21,15.36
2017,10.06,35.3
2017,3.5,17.15
2017,1.6,8.8
2017,1.02,7.56
2017,0.77,6.3
2017,1.21,7.8
2017,0.96,9.96
2017,1.61,12.36
2017,0.47,6.96
2017,4.16,15.8
2017,0.51,6.24
2017,0.64,6.36
2017,3.45,15.3
2017,3.7,19.56
2017,5.4,24.0
2017,2.5,14.65
2017,1.18,7.3
2017,0.5,4.8
2017,4.62,17.8
2017,1.5,8.3
2017,3.5,16.55
2017,2.4,12.3
2017,17.45,70.27
2017,6.53,30.36
2017,3.32,12.3
2017,2.0,11.8
2017,1.46,10.56
2017,4.2,21.36
2017,4.0,18.95
2017,1.9,11.15
2017,4.7,16.8
2017,1.1,9.95
2017,2.6,15.95
2017,4.4,19.55
2017,2.64,12.8
2017,1.59,10.79
2017,0.99,9.36
2017,1.55,9.3
2017,1.31,8.3
2017,5.28,26.62
2017,1.51,8.3
2017,6.2,29.56
2017,1.7,9.95
2017,1.9,8.8
2017,0.86,9.96
2017,1.05,8.76
2017,2.9,16.0
2017,0.6,6.35
2017,8.57,38.16
2017,4.54,22.56
2017,1.4,10.56
2017,1.62,12.96
2017,2.44,11.8
2017,1.39,8.8
2017,1.45,9.96
2017,1.8,10.56
2017,1.89,10.56
2017,2.0,9.8
2017,1.69,10.3
2017,0.62,6.36
2017,2.1,12.95
2017,1.5,9.8
2017,1.41,9.36
2017,5.11,20.3
2017,6.5,23.92
2017,5.1,21.95
2017,3.3,13.8
2017,10.0,41.8
2017,7.3,26.3
2017,7.0,29.1
2017,0.92,7.3
2017,0.7,6.8
2017,1.5,11.0
2017,1.39,11.0
2017,3.67,16.56
2017,0.7,6.8
2017,11.64,42.36
2017,1.3,10.55
2017,5.3,29.3
2017,0.5,6.95
2017,7.47,23.3
2017,6.32,29.76
2017,0.5,6.35
2017,5.3,27.85
2017,2.83,14.76
2017,1.23,11.16
2017,2.29,10.3
2017,2.28,10.3
2017,12.1,39.8
2017,18.99,67.34
2017,8.55,25.8
2017,4.5,18.8
2017,1.45,8.8
2017,0.6,6.3
2017,0.7,5.8
2017,9.2,37.55
2017,6.05,19.8
2017,2.83,12.3
2017,1.04,6.8
2017,3.04,15.96
2017,21.9,58.56
2017,0.73,6.8
2017,2.23,11.3
2017,3.97,19.12
2017,0.43,6.36
2017,0.53,5.3
2017,1.2,8.76
2017,0.92,8.76
2017,1.47,9.96
2017,3.89,21.0
2017,1.12,8.16
2017,1.21,9.05
2017,1.29,10.38
2017,1.69,11.16
2017,2.76,14.16
2017,1.28,11.0
2017,1.21,9.68
2017,4.48,18.8
2017,3.07,17.94
2017,3.89,19.56
2017,0.5,6.85
2017,3.0,14.75
2017,1.3,7.3
2017,5.24,27.96
2017,1.7,9.13
2017,8.3,30.3
2017,1.6,8.3
2017,1.71,11.62
2017,2.3,10.8
2017,1.6,11.3
2017,10.5,40.8
2017,1.31,7.8
2017,1.3,9.36
2017,3.6,17.8
2017,4.1,18.3
2017,4.8,18.8
2017,2.59,15.3
2017,1.28,9.96
2017,1.17,8.58
2017,2.18,12.3
2017,10.89,39.8
2017,0.9,6.3
2017,12.6,39.94
2017,5.27,20.8
2017,1.84,10.8
2017,2.06,11.3
2017,1.74,11.62
2017,1.2,7.3
2017,3.4,17.75
2017,2.8,14.65
2017,0.7,7.85
2017,5.5,20.3
2017,2.43,14.3
2017,3.37,17.94
2017,1.22,8.76
2017,1.85,9.96
2017,1.78,11.16
2017,6.63,27.3
2017,1.18,8.16
2017,0.01,5.3
2017,0.72,7.56
2017,2.5,11.76
2017,0.64,5.3
2017,5.01,17.98
2017,5.81,26.16
2017,1.4,7.8
2017,2.2,10.3
2017,0.7,6.95
2017,0.7,5.8
2017,2.1,10.8
2017,0.5,6.95
2017,6.6,24.3
2017,0.9,8.16
2017,5.2,21.3
2017,2.15,13.56
2017,6.7,23.3
2017,1.3,10.55
2017,2.1,12.35
2017,1.6,9.3
2017,17.5,67.34
2017,1.8,11.8
2017,1.6,9.3
2017,9.8,36.3
2017,0.5,5.3
2017,5.9,23.5
2017,2.4,14.75
2017,2.4,14.75
2017,2.9,17.16
2017,2.4,11.3
2017,0.46,5.3
2017,0.52,9.36
2017,1.04,7.3
2017,1.1,6.8
2017,1.33,11.44
2017,1.75,11.3
2017,3.0,15.35
2017,0.64,6.96
2017,0.66,6.36
2017,5.58,23.16
2017,1.72,11.84
2017,1.08,7.3
2017,2.4,14.76
2017,0.77,6.96
2017,3.76,15.3
2017,17.22,63.36
2017,4.4,15.3
2017,0.91,8.76
2017,1.83,11.76
2017,2.2,11.3
2017,3.3,11.8
2017,2.81,22.27
2017,3.64,17.76
2017,1.5,10.3
2017,0.01,4.8
2017,0.73,6.3
2017,0.84,6.3
2017,3.73,15.8
2017,0.48,6.36
2017,2.51,11.8
2017,1.49,8.3
2017,6.2,31.62
2017,0.58,6.36
2017,1.41,8.3
2017,6.35,27.3
2017,3.6,16.3
2017,2.74,12.36
2017,3.41,20.0
2017,0.63,6.8
2017,2.27,10.8
2017,10.97,40.56
2017,1.5,9.8
2017,1.1,8.3
2017,4.3,18.8
2017,0.8,8.75
2017,1.9,10.3
2017,6.3,21.8
2017,2.54,11.6
2017,0.46,6.96
2017,1.2,9.12
2017,0.83,6.8
2017,1.91,9.3
2017,1.78,9.96
2017,0.3,6.6
2017,0.7,5.8
2017,1.1,6.8
2017,0.54,6.36
2017,0.92,5.8
2017,5.59,25.56
2017,2.3,10.8
2017,1.5,11.3
2017,0.8,6.3
2017,2.5,11.8
2017,2.98,16.56
2017,2.99,14.8
2017,1.04,8.76
2017,0.96,7.8
2017,1.64,8.8
2017,1.7,8.3
2017,3.1,17.75
2017,8.8,27.5
2017,1.6,10.56
2017,3.79,19.56
2017,2.9,15.95
2017,1.1,11.4
2017,2.3,13.55
2017,0.8,6.8
2017,3.6,17.15
2017,10.0,38.75
2017,0.8,6.3
2017,8.94,31.8
2017,3.8,19.12
2017,1.3,7.3
2017,2.0,8.8
2017,5.03,20.8
2017,3.06,17.16
2017,0.1,4.3
2017,2.44,10.3
2017,1.92,13.5
2017,1.95,10.3
2017,6.44,28.56
2017,2.21,11.76
2017,6.08,31.56
2017,6.14,24.96
2017,1.47,8.3
2017,2.13,11.3
2017,1.66,11.16
2017,7.47,22.8
2017,15.27,60.07
2017,0.4,7.3
2017,1.4,8.8
2017,5.52,18.3
2017,2.6,14.75
2017,0.6,6.3
2017,8.91,35.16
2017,1.03,8.76
2017,2.5,14.72
2017,1.86,10.56
2017,2.6,11.8
2017,11.7,35.3
2017,11.6,33.8
2017,10.56,43.34
2017,3.0,13.8
2017,0.5,7.3
2017,0.7,11.3
2017,1.4,9.3
2017,0.6,5.8
2017,1.9,9.68
2017,1.2,7.3
2017,4.12,19.56
2017,1.0,8.75
2017,1.3,8.8
2017,1.2,7.3
2017,1.1,10.75
2017,1.5,11.6
2017,8.3,31.3
2017,2.0,10.3
2017,2.9,14.75
2017,3.2,14.3
2017,2.7,14.3
2017,20.08,58.56
2017,1.5,9.95
2017,2.4,10.8
2017,3.1,14.75
2017,2.3,11.75
2017,4.9,18.8
2017,0.65,6.96
2017,3.85,26.8
2017,5.1,20.3
2017,0.75,6.8
2017,0.43,6.36
2017,8.13,33.8
2017,2.13,9.8
2017,0.95,6.8
2017,1.43,7.3
2017,0.42,5.76
2017,0.66,5.3
2017,1.68,9.96
2017,1.59,8.3
2017,1.07,7.8
2017,3.33,15.96
2017,3.7,16.55
2017,8.6,34.55
2017,1.87,11.76
2017,1.61,11.16
2017,4.43,18.8
2017,1.23,8.16
2017,3.2,15.87
2017,3.47,17.29
2017,2.26,11.8
2017,5.19,20.8
2017,0.9,6.95
2017,8.6,33.8
2017,2.5,14.3
2017,2.6,15.3
2017,1.4,9.55
2017,1.7,10.55
2017,1.7,9.3
2017,1.86,10.8
2017,3.98,17.3
2017,15.2,44.8
2017,12.57,38.3
2017,4.5,17.3
2017,8.9,33.95
2017,0.6,6.3
2017,1.8,12.3
2017,1.1,7.8
2017,1.0,8.3
2017,3.6,18.95
2017,10.98,49.56
2017,1.8,11.75
2017,1.3,9.95
2017,3.0,13.3
2017,8.01,29.8
2017,18.5,63.35
2017,2.08,9.8
2017,8.79,30.8
2017,0.5,5.75
2017,1.8,12.0
2017,4.56,20.16
2017,1.0,9.95
2017,2.5,14.15
2017,1.9,11.75
2017,9.4,39.35
2017,11.54,47.16
2017,0.7,7.5
2017,1.8,10.55
2017,1.0,9.3
2017,5.8,26.16
2017,0.8,8.15
2017,1.0,8.8
2017,1.5,8.8
2017,3.5,17.75
2017,0.67,7.3
2017,6.83,25.3
2017,0.3,6.95
2017,3.3,15.3
2017,0.9,8.16
2017,1.65,9.3
2017,6.58,21.8
2017,1.87,10.8
2017,0.88,6.8
2017,2.01,9.8
2017,3.53,16.56
2017,3.77,20.3
2017,2.6,11.3
2017,0.83,11.3
2017,9.07,34.8
2017,3.15,12.8
2017,7.39,33.3
2017,0.92,8.76
2017,4.52,19.75
2017,1.51,10.56
2017,2.1,13.56
2017,16.89,80.8
2017,5.8,21.0
2017,0.9,6.8
2017,2.9,14.75
2017,1.5,8.3
2017,0.58,7.3
2017,4.5,21.36
2017,1.4,12.95
2017,2.1,11.85
2017,0.4,7.8
2017,2.0,13.3
2017,0.8,8.15
2017,2.1,12.95
2017,1.03,9.0
2017,0.99,7.8
2017,5.36,25.56
2017,0.73,5.3
2017,1.4,8.3
2017,2.09,11.8
2017,1.06,7.3
2017,2.57,11.8
2017,1.06,6.3
2017,0.79,6.3
2017,8.12,35.16
2017,2.6,12.91
2017,3.63,16.87
2017,6.83,29.16
2017,5.16,21.96
2017,2.5,14.65
2017,11.18,33.3
2017,0.7,9.35
2017,2.6,12.96
2017,4.2,20.3
2017,0.6,5.3
2017,20.25,67.34
2017,19.3,53.3
2017,4.4,20.3
2017,2.1,11.8
2017,1.12,7.8
2017,5.91,23.16
2017,1.3,9.3
2017,4.7,17.3
2017,1.2,8.75
2017,1.4,11.75
2017,9.8,37.55
2017,1.5,8.8
2017,3.43,23.82
2017,0.7,7.8
2017,0.45,5.76
2017,0.9,8.5
2017,3.1,16.8
2017,9.43,35.16
2017,2.4,12.85
2017,1.0,8.0
2017,4.8,21.8
2017,5.2,18.8
2017,2.18,9.8
2017,4.38,20.8
2017,3.3,16.56
2017,6.43,27.96
2017,2.12,11.16
2017,3.72,12.8
2017,0.89,6.3
2017,2.2,13.3
2017,2.5,13.55
2017,17.62,70.27
2017,1.3,8.8
2017,3.7,21.15
2017,4.4,17.3
2017,1.3,8.8
2017,3.9,16.8
2017,2.9,15.95
2017,4.3,17.8
2017,2.6,13.55
2017,14.46,116.5
2017,3.87,17.76
2017,5.24,21.3
2017,1.74,11.8
2017,0.19,5.16
2017,1.11,9.36
2017,2.37,12.88
2017,1.1,8.15
2017,0.5,7.3
2017,3.6,15.8
2017,3.47,17.25
2017,0.46,7.54
2017,0.44,4.8
2017,8.09,31.3
2017,1.33,8.8
2017,0.6,5.8
2017,1.01,8.8
2017,0.78,7.56
2017,3.4,16.6
2017,1.2,8.3
2017,1.8,10.35
2017,0.9,6.95
2017,0.7,6.35
2017,2.5,13.55
2017,8.5,34.56
2017,0.82,7.3
2017,1.45,8.3
2017,7.63,28.8
2017,20.25,63.36
2017,5.1,18.3
2017,0.3,5.75
2017,0.7,5.8
2017,3.5,18.35
2017,1.0,8.15
2017,2.3,14.15
2017,3.6,18.35
2017,5.75,26.76
2017,1.58,7.8
2017,2.76,15.38
2017,0.8,5.8
2017,0.8,5.8
2017,2.87,12.3
2017,2.7,13.3
2017,13.9,41.3
2017,1.92,11.8
2017,3.46,15.3
2017,1.19,9.36
2017,0.4,5.3
2017,0.93,8.16
2017,0.94,6.8
2017,2.5,10.3
2017,0.69,8.16
2017,6.03,22.3
2017,2.42,13.56
2017,0.44,4.8
2017,1.9,12.3
2017,1.4,7.8
2017,4.68,21.36
2017,2.91,13.56
2017,1.4,10.55
2017,9.1,32.0
2017,3.1,15.95
2017,3.9,19.55
2017,0.5,5.3
2017,1.2,9.3
2017,2.6,16.0
2017,12.24,44.76
2017,0.96,8.16
2017,0.42,4.8
2017,7.54,23.8
2017,2.3,11.3
2017,6.9,48.3
2017,3.44,15.3
2017,1.35,9.75
2017,2.1,14.15
2017,1.4,8.8
2017,2.9,13.55
2017,3.21,13.8
2017,1.98,9.8
2017,1.0,8.15
2017,2.1,12.85
2017,1.3,7.8
2017,1.8,15.8
2017,1.2,8.8
2017,2.1,12.35
2017,0.9,9.35
2017,1.41,10.56
2017,4.05,18.3
2017,1.57,8.8
2017,9.8,29.3
2017,0.53,6.3
2017,0.83,8.19
2017,0.98,9.96
2017,10.54,35.8
2017,1.83,11.3
2017,1.66,11.62
2017,9.26,37.56
2017,6.1,27.95
2017,0.34,5.76
2017,2.0,12.3
2017,0.76,8.19
2017,2.35,10.3
2017,2.26,10.3
2017,1.12,8.16
2017,7.56,40.0
2017,1.08,8.76
2017,3.7,17.75
2017,0.1,3.8
2017,2.0,10.8
2017,4.99,19.8
2017,0.76,6.96
2017,0.92,9.75
2017,2.77,17.25
2017,2.81,12.8
2017,1.53,8.8
2017,10.64,43.29
2017,18.49,58.56
2017,0.7,8.3
2017,0.85,7.56
2017,5.7,29.76
2017,3.9,19.3
2017,3.4,14.3
2017,0.7,7.3
2017,1.8,11.8
2017,3.29,17.16
2017,0.87,6.96
2017,9.78,37.56
2017,1.67,11.3
2017,0.98,8.3
2017,1.58,8.8
2017,5.58,26.0
2017,1.75,9.8
2017,1.79,10.3
2017,1.16,8.16
2017,1.11,8.16
2017,13.07,38.8
2017,1.5,9.3
2017,0.6,6.35
2017,9.6,35.16
2017,3.24,17.16
2017,1.09,9.96
2017,0.99,8.76
2017,2.81,13.3
2017,12.23,34.8
2017,2.78,15.96
2017,4.32,17.8
2017,4.4,15.8
2017,3.4,15.35
2017,4.1,14.8
2017,1.4,12.8
2017,1.63,11.3
2017,1.46,9.3
2017,1.22,8.3
2017,0.5,5.8
2017,3.3,15.95
2017,1.1,8.15
2017,1.6,9.3
2017,2.0,11.76
2017,1.8,11.75
2017,2.2,11.8
2017,2.57,12.0
2017,2.54,12.8
2017,1.44,11.0
2017,1.12,7.8
2017,2.95,15.0
2017,5.65,25.38
2017,4.4,15.8
2017,14.2,49.75
2017,0.9,8.3
2017,2.4,10.3
2017,4.52,17.8
2017,4.78,15.8
2017,4.11,15.3
2017,9.37,40.56
2017,3.9,16.56
2017,1.79,11.76
2017,3.75,15.96
2017,2.75,13.56
